,Unnamed: 0,Unnamed: 0.1,review_rating,hotel_locality,hotel_name,hotel_rating,num_reviews_reviewer,review_body,review_date,review_title,review_url,reviewer_name,user_location
1134,1134,1134,30,Beit Sahour,Shepherds' House,4 of 5 bubbles,9,Good hotel. The rooms are small. The preakfast not bad. The distination is far from the center of the city. Good and nice people. We stayed for ine night. The rooms are clean. I think I can recomend this hotel for visiting Betlehem but not more.,"December 31, 2016",Not bad,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r448181783-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Nelly Z,Ha
1135,1135,1135,50,Beit Sahour,Shepherds' House,4 of 5 bubbles,65,"Quiet friends and quiet location at the entrance of Beit Sahour city. Very convenient and close to Bethlehem. The place is clean, the staff is friendly, and breakfast is more than sufficient. The beds are comfortable and bathroom well stocked with needed amenities. The room was a bit small for my taste, but great if you just want a place to sleep.","August 12, 2017",Exceeded my expectations,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r511701874-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jack R,"Ramallah, Palestinian Territories"
1136,1136,1136,20,Beit Sahour,Shepherds' House,4 of 5 bubbles,7,"After staying in great hotels Shepherd House was disappointing. Rooms feel like an old aged home and food is not nice at all. No pool and very cramped rooms with balcony only big enough for one person. The staff are very very friendly, but that would not be enough to have me return. ","May 5, 2017",Not great but ok if you just want a bed,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r481780692-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,MarkPaul0,"Sandton, South Africa"
1137,1137,1137,40,Beit Sahour,Shepherds' House,4 of 5 bubbles,33,"The room was small but pleasant and comfortable. The breakfast was simple. The management was very helpful, offering to give me a ride to the office where I was going. The hotel is centrally located in Beit Sahour.","April 29, 2017","Comfortable Stay, Friendly and Helpful Management",https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r480072883-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Jeff N,"Temecula, California"
1138,1138,1138,30,Beit Sahour,Shepherds' House,4 of 5 bubbles,9,Good hotel. The rooms are small. The preakfast not bad. The distination is far from the center of the city. Good and nice people. We stayed for ine night. The rooms are clean. I think I can recomend this hotel for visiting Betlehem but not more.,"December 31, 2016",Not bad,https://www.tripadvisor.com.au/ShowUserReviews-g1902315-d2351635-r448181783-Shepherds_House-Beit_Sahour_West_Bank.html#CHECK_RATES_CONT,Nelly Z,Ha
1139,1139,1139,50,Ramallah,Mirador Hotel & Restaurant,5 of 5 bubbles,6,"I paid 150 shekels a night for a single room with attached bathroom. Both the room and bathroom were spotlessly clean and very spacious. There was a kitchenette with fridge, microwave, counter space with sink, and cupboards for dishes (which the staff will bring you at your request). There is also a supermarket right next door. The bed was very comfortable. Free wi-fi is available (although there are no computers for use, so if you don't have your own device, you will have to look for an internet cafe). Satellite TV in room. 24 hour hot water, although the hot water heater only heats up when the electricity in your room is on, i.e., when you are in the room; this means that you should wait about an hour after entering your room before the water is hot enough for a quick shower. Ramallah was quite cold at night, and the space heater provided did a great job of heating up the room. Complementary breakfast (basic, but good and filling) is provided upstairs in the restaurant. Lunch and dinner are also available either in the restaurant or as room service; I didn't try any meals other than breakfast so I can't comment on the quality, but the selection on the menu was good, although the prices were a little higher than can be found in town.The staff are extremely helpful, friendly, and professional. I arrived at the hotel between midnight and 1am after a long day at the border, and hadn't eaten since breakfast. The staff brought what was basically my complementary breakfast as room service within a half hour of arriving, at no extra charge.The location is not central, but is in a quiet neighbourhood and close to Jasmine Cafe (a trendy-ish shisha cafe that also serves western food). It is about a 20 - 25 minute walk to Manara circle. I would generally take a taxi into town (uphill) and walk back. TIP: if you take a private taxi, such as the ones the hotel offer to get for you, you will pay about 15 shekels to get into town, but if you flag down a shared taxi on the main road, the cost is only 2.5 shekels to town.I would definitely stay at this hotel again, and would recommend it to any traveller.","May 8, 2012",Great Experience at this Hotel,https://www.tripadvisor.com.au/ShowUserReviews-g667136-d2295019-r129579040-Mirador_Hotel_Restaurant-Ramallah_Binyamin_Region_West_Bank.html#CHECK_RATES_CONT,pali-land,"Toronto, Canada"
1140,1140,1140,50,Bethlehem,Pilgrim Residence,4 of 5 bubbles,21,"Last month I visited the Holy Land for 10 days, the tour was well organized and the hotel did an awesome job in making us feel at home, food was super clean, service was over the top and the management was on the top of the operation, beautiful place","June 19, 2017",home away from home,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3399009-r494424983-Pilgrim_Residence-Bethlehem_West_Bank.html#CHECK_RATES_CONT,gmaxiii2014,"Placentia, California"
1141,1141,1141,50,Bethlehem,Pilgrim Residence,4 of 5 bubbles,263,"I had a single accommodation within a group of about 50 during the month of October. I could not have had a a better experience if I had scripted it all out well in advance. Because most of my group was arriving in Tel Aviv 8 hours later, I was not looking forward to waiting around the airport. There was one other family in the same situation. Well, the hotel manager, Yuri, arranged for a car to get us right to the hotel after a long trans-atlantic flight. The entire property was modern and had all the amenities you could ever want. The floors glistened with cleanliness. All of the hotel staff went out of their way to do whatever they could to take care of the guests. Regarding the guests, you will find most come from Russia, (as you would expect), but also from all over mostly Eastern Europe. The food was very good, and since breakfast and supper were all served buffet style, it was always easy to find something satisfy all tastes. The hotel packed a box lunch for us to take on our tour bus for every day except for two, when Yuri personally delivered our lunch boxes to where we happened to be touring those two days.I found the rooms to be very spacious, especially since I was a single in a double room. My room (427) had a balcony that overlooked Bethlehem and was quite scenic.You can't beat the location. It's just a five minute walk to the Church of the Nativity and all the shops and restaurants around Manger Square. Even though I was part of a group, it appeared to me that prices were quite reasonable, even if one was not traveling with a group. The wifi was free and the signal was strong in all areas of the property. The general manager, Yuri, is what makes this operation work like clockwork. He will take very good care of you. If you have any needs or concerns, you can be assured that Yuri will do whatever it takes to make things right.For my next trip back to the Holy Land, I will be staying at the Pilgrim Residence for sure.","November 23, 2015",A Great Place to Stay in Bethlehem Whether You're a Tourist or a Pilgrim,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3399009-r328711479-Pilgrim_Residence-Bethlehem_West_Bank.html#CHECK_RATES_CONT,evans81051,Pennsylvania
1142,1142,1142,50,Bethlehem,Pilgrim Residence,4 of 5 bubbles,2,"You can see big and small groups of pilgrims mainly from Russia, Poland, Ukraine in the hotel. During our stay we met pilgrims from Italy and Peru is well. The room was very good sizes and have all necessary things in it (apart of hairdryers, which you can always ask for in reception). Breakfasts and dinners had a big varieties considering our fasting and non-fasting days and service was fantastic! Nothing to complain about. Everyone can get food according to his/her preferences and taste.","November 17, 2015",I stayed there for 5 nights with a pilgrimage group of 20 people.,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d3399009-r327376693-Pilgrim_Residence-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Juliya K,"London, England, United Kingdom"
1143,1143,1143,50,Gaza City,Al-Mathaf Recreational and Cultural house,5 of 5 bubbles,265,"Mathaf was opened by a Palestinian man who collects art and archaeological artifacts across the coastal enclave, which is why you find a, interesting, tiny archaeological museum on the ground floor. The restaurant has awesome food - their Zebdiye (shrimps cooked in a claypot with a moderately hot tomato sauce) is simply amazing and a must-eat. The inside of the restaurant is lovely, with its fountain, basin, beautiful tiles and old wooden furniture. The outside is also charming with its wooden beds-sofas, its colorful veils hanging from the sofas and its beautiful view on the sea and Gaza's huge Sea Mosque. The rooms lack charm but are comfortable and with seaview. The breakfast was not great, but the staff was extremely nice and efficient. The hotel is located on the outskirts of Gaza City.","February 24, 2016","Lovely restaurant, lovely view and lovely archaeological collection",https://www.tripadvisor.com.au/ShowUserReviews-g663088-d1974787-r350456708-Al_Mathaf_Recreational_and_Cultural_house-Gaza_City_Gaza.html#CHECK_RATES_CONT,allega,"Jerusalem, Israel"
1144,1144,1144,50,Gaza City,Al-Mathaf Recreational and Cultural house,5 of 5 bubbles,2,I went to breakfast with my family and it was very delicious.The service was above excellent. I stayed their for 2 hours. I go their every Saturday as they make an outstanding breakfast with discount once a week.,"January 20, 2016",Breakfast,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d1974787-r341360551-Al_Mathaf_Recreational_and_Cultural_house-Gaza_City_Gaza.html#CHECK_RATES_CONT,mansoursabreen91,Palestinian Territories
1145,1145,1145,40,Gaza City,Al-Mathaf Recreational and Cultural house,5 of 5 bubbles,8,"This is not the place for you if you are demanding, if you require 24/7 room service, however, the property is well maintained, both inside the rooms and in the restaurants and garden. The hotel is just off the Mediterranean beach, north of Gaza, and for the little money the hotel charges you get a decent room, with good breakfast, very good service, excellent fresh juice, and of course shisha. If Gaza was not under siege, the hotel can easily charge double the current rate.","October 7, 2014",Good value for oney,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d1974787-r233103383-Al_Mathaf_Recreational_and_Cultural_house-Gaza_City_Gaza.html#CHECK_RATES_CONT,mmari367,"Ramallah, Palestinian Territories"
1146,1146,1146,50,Gaza City,Al-Mathaf Recreational and Cultural house,5 of 5 bubbles,8,"I stayed there last April and it was a marvelous experience! I never imagined how beautiful this place is. the staff took the definition of hospitality to whole other level. I think hospitality comes out natural from people of Gaza, Palestine. Perfect location in one of the nicest areas in Gaza. 1 minute walk to the beach.  Their multi-national restaurant and little museum were the highlight of my stay. Definitely one of the best Mediterranean restaurants i ever been too. Finally, the museum was nice to see. Very classic and simple yet well displayed.I will stay there again in an instant.Thanks a million everyone for a wonderful stay!!Salaam Alaikom.","May 16, 2013",AMAZING STAY!!,https://www.tripadvisor.com.au/ShowUserReviews-g663088-d1974787-r160931822-Al_Mathaf_Recreational_and_Cultural_house-Gaza_City_Gaza.html#CHECK_RATES_CONT,M E,"Montreal, Canada"
